time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1543.7027125912323,nan,nan,4.2890962e-03,15179,1438.62456,1479.25838,2.1014586e+04,5.7007070e+00,1.2347510e+04,2.7009962e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.62456,1.9037165e-04,1479.25838,2.1451112e-04,2.3438804e-02,4.2476308e-02
1543.7235464286994,nan,nan,4.2896089e-03,15180,1438.62452,1479.25993,2.0984641e+04,5.5787015e+00,1.1316833e+04,2.5907176e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.62452,1.8615123e-04,1479.25993,2.0964172e-04,2.4377700e-02,4.2924073e-02
1543.7443802675643,nan,nan,4.2901230e-03,15181,1438.62388,1479.25853,2.0971904e+04,5.4694057e+00,1.0412477e+04,2.4899051e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.62388,1.8202364e-04,1479.25853,2.0472582e-04,2.3775864e-02,4.2256780e-02
1543.765214107826,nan,nan,4.2906385e-03,15182,1438.62434,1479.26034,2.0982344e+04,5.3718834e+00,9.6116660e+03,2.3958576e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.62434,1.7822822e-04,1479.26034,2.0024514e-04,2.5045209e-02,4.3721028e-02
1543.78604794902,nan,nan,4.2911549e-03,15183,1438.62408,1479.26200,2.0981256e+04,5.2918339e+00,8.9636221e+03,2.3182209e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.62408,1.7518316e-04,1479.26200,1.9660912e-04,2.3898248e-02,4.5798592e-02
1543.80688179161,nan,nan,4.2916727e-03,15184,1438.59177,1479.23364,2.1109430e+04,5.2306347e+00,8.4100186e+03,2.2492764e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59177,1.7196100e-04,1479.23364,1.9318784e-04,-1.8660575e-02,1.6062120e-02
1543.827715635131,nan,nan,4.2921915e-03,15185,1438.59329,1479.23105,2.1087488e+04,5.1636405e+00,7.8942065e+03,2.1834006e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59329,1.6958684e-04,1479.23105,1.9047210e-04,-1.6014630e-02,1.1674005e-02
1543.8485494795837,nan,nan,4.2927111e-03,15186,1438.59197,1479.23245,2.1081445e+04,5.1016960e+00,7.4161021e+03,2.1204596e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59197,1.6734662e-04,1479.23245,1.8764395e-04,-1.8217362e-02,1.4636346e-02
1543.8693833254338,nan,nan,4.2932322e-03,15187,1438.59278,1479.23341,2.1093111e+04,5.0458694e+00,6.9788896e+03,2.0609710e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59278,1.6511370e-04,1479.23341,1.8497073e-04,-1.7289581e-02,1.5525341e-02
1543.890217171749,nan,nan,4.2937538e-03,15188,1438.59299,1479.23475,2.1117850e+04,4.9962063e+00,6.5811147e+03,2.0062613e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59299,1.6293206e-04,1479.23475,1.8220571e-04,-1.7013935e-02,1.7283911e-02
1543.9110510189953,nan,nan,4.2942762e-03,15189,1438.59367,1479.23318,2.1124883e+04,4.9441113e+00,6.1921948e+03,1.9501530e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59367,1.6079746e-04,1479.23318,1.7966765e-04,-1.6692342e-02,1.5643509e-02
1543.9318848671726,nan,nan,4.2947996e-03,15190,1438.59423,1479.23312,2.1075758e+04,4.8853674e+00,5.7819346e+03,1.8900752e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59423,1.5897379e-04,1479.23312,1.7772835e-04,-1.5529626e-02,1.4279254e-02
1543.973552565858,nan,nan,4.2958488e-03,15192,1438.59479,1479.23180,2.1089521e+04,4.7792335e+00,4.9997021e+03,1.7681042e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59479,1.5465988e-04,1479.23180,1.7241752e-04,-1.4331736e-02,1.3811614e-02
1543.9943864163643,nan,nan,4.2963745e-03,15193,1438.59606,1479.23500,2.1105217e+04,4.7327881e+00,4.6563750e+03,1.7124676e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59606,1.5270918e-04,1479.23500,1.6988401e-04,-1.3150753e-02,1.7868401e-02
1544.0152202673357,nan,nan,4.2969007e-03,15194,1438.59456,1479.23526,2.1128463e+04,4.6902905e+00,4.3400591e+03,1.6589587e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59456,1.5089485e-04,1479.23526,1.6764227e-04,-1.4548969e-02,1.7925780e-02
1544.0360541187733,nan,nan,4.2974274e-03,15195,1438.59600,1479.23614,2.1132373e+04,4.6506619e+00,4.0479500e+03,1.6090075e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59600,1.4923426e-04,1479.23614,1.6580246e-04,-1.3400580e-02,1.9025063e-02
1544.0568879706766,nan,nan,4.2979545e-03,15196,1438.59587,1479.23667,2.1133295e+04,4.6124821e+00,3.7888542e+03,1.5621493e+00,nan,nan,1000000000000,nan,nan,nan,nan,1438.59587,1.4773759e-04,1479.23667,1.6387293e-04,-1.3616957e-02,1.9136574e-02
1544.0777218235116,nan,nan,4.2984826e-03,15197,1438.59744,1479.23641,2.1140635e+04,4.5790935e+00,3.5503503e+03,1.5190771e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59744,1.4631482e-04,1479.23641,1.6219927e-04,-1.1890069e-02,1.8809536e-02
1544.0985556763455,nan,nan,4.2990106e-03,15198,1438.59591,1479.23736,2.1133170e+04,4.5487924e+00,3.3438174e+03,1.4796059e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59591,1.4523751e-04,1479.23736,1.6086415e-04,-1.3349741e-02,2.0645224e-02
1544.1193895301108,nan,nan,4.2995396e-03,15199,1438.59765,1479.23720,2.1141994e+04,4.5222125e+00,3.1554104e+03,1.4433708e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59765,1.4404552e-04,1479.23720,1.5948963e-04,-1.1434300e-02,1.9686643e-02
1544.140223383877,nan,nan,4.3000686e-03,15200,1438.59713,1479.23838,2.1147445e+04,4.4988904e+00,2.9937715e+03,1.4108226e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59713,1.4314672e-04,1479.23838,1.5839637e-04,-1.1979740e-02,2.1402197e-02
1544.1610572381092,nan,nan,4.3005981e-03,15201,1438.59815,1479.23882,2.1150957e+04,4.4776940e+00,2.8499238e+03,1.3815503e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59815,1.4229021e-04,1479.23882,1.5738906e-04,-1.1005027e-02,2.1210155e-02
1544.1818910928068,nan,nan,4.3011280e-03,15202,1438.59790,1479.23866,2.1147158e+04,4.4608865e+00,2.7358086e+03,1.3589832e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59790,1.4160405e-04,1479.23866,1.5655646e-04,-1.1391670e-02,2.1254538e-02
1544.2027249475034,nan,nan,4.3016579e-03,15203,1438.59797,1479.23994,2.1165818e+04,4.4491062e+00,2.6469436e+03,1.3396618e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59797,1.4101110e-04,1479.23994,1.5585868e-04,-1.1890408e-02,2.2505719e-02
1544.2235588026665,nan,nan,4.3021883e-03,15204,1438.59903,1479.23956,2.1150020e+04,4.4378805e+00,2.5787839e+03,1.3252308e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59903,1.4062470e-04,1479.23956,1.5541873e-04,-1.0174722e-02,2.2545936e-02
1544.244392658295,nan,nan,4.3027191e-03,15205,1438.59855,1479.24022,2.1191582e+04,4.4311638e+00,2.5122046e+03,1.3104535e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59855,1.4011071e-04,1479.24022,1.5479256e-04,-1.0992972e-02,2.2779858e-02
1544.2652265139232,nan,nan,4.3032500e-03,15206,1438.59999,1479.23970,2.1163307e+04,4.4197531e+00,2.4505747e+03,1.2973239e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59999,1.3975194e-04,1479.23970,1.5438958e-04,-9.0722609e-03,2.2522263e-02
1544.2860603695513,nan,nan,4.3037809e-03,15207,1438.60046,1479.23987,2.1151445e+04,4.4086614e+00,2.3827866e+03,1.2823101e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60046,1.3933377e-04,1479.23987,1.5411527e-04,-8.5287010e-03,2.2497257e-02
1544.3068942256455,nan,nan,4.3043122e-03,15208,1438.59891,1479.24007,2.1174768e+04,4.3991671e+00,2.3057546e+03,1.2663175e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.59891,1.3893303e-04,1479.24007,1.5332864e-04,-1.0310243e-02,2.2588700e-02
1544.3277280817397,nan,nan,4.3048435e-03,15209,1438.60018,1479.24117,2.1172152e+04,4.3891954e+00,2.2311213e+03,1.2502086e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60018,1.3848465e-04,1479.24117,1.5292378e-04,-9.2696790e-03,2.3794275e-02
1544.3485619378334,nan,nan,4.3053748e-03,15210,1438.60020,1479.24162,2.1167348e+04,4.3742256e+00,2.1449805e+03,1.2292169e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60020,1.3796840e-04,1479.24162,1.5218198e-04,-8.7261973e-03,2.4444746e-02
1544.3693957943933,nan,nan,4.3059066e-03,15211,1438.60073,1479.24151,2.1172885e+04,4.3620882e+00,2.0604722e+03,1.2095450e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60073,1.3736037e-04,1479.24151,1.5153465e-04,-8.5389670e-03,2.4590226e-02
1544.3902296504884,nan,nan,4.3064379e-03,15212,1438.60143,1479.24153,2.1156492e+04,4.3486838e+00,1.9814327e+03,1.1916069e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60143,1.3698461e-04,1479.24153,1.5103791e-04,-7.0986357e-03,2.4442958e-02
1544.4110635070485,nan,nan,4.3069697e-03,15213,1438.60170,1479.24248,2.1334760e+04,4.3527584e+00,1.9075977e+03,1.1732262e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60170,1.3586391e-04,1479.24248,1.4981818e-04,-7.5569167e-03,2.4136262e-02
1544.4318973636077,nan,nan,4.3075015e-03,15214,1438.60232,1479.24314,2.1266727e+04,4.3362784e+00,1.8395072e+03,1.1559737e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60232,1.3563962e-04,1479.24314,1.4953242e-04,-6.7670853e-03,2.4828929e-02
1544.4527312201672,nan,nan,4.3080333e-03,15215,1438.60206,1479.24356,2.1253637e+04,4.3258400e+00,1.7789866e+03,1.1416479e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60206,1.3535235e-04,1479.24356,1.4907285e-04,-7.2527248e-03,2.6164372e-02
1544.473565076727,nan,nan,4.3085651e-03,15216,1438.60246,1479.24338,2.1209982e+04,4.3157406e+00,1.7363126e+03,1.1306759e+00,nan,nan,1000000000000000,nan,nan,nan,nan,1438.60246,1.3525596e-04,1479.24338,1.4903862e-04,-6.3923183e-03,2.5190910e-02
1544.4943989332874,2.4017029e+04,5.2359710e+00,4.3090968e-03,15217,1438.60239,1479.24320,2.1204949e+04,4.3110051e+00,1.7080479e+03,1.1237344e+00,2.4017029e+04,5.2359710e+00,1000000000,nan,nan,nan,nan,1438.60239,1.3510129e-04,1479.24320,1.4879582e-04,-6.5322476e-03,2.5221538e-02
1544.515232789381,2.4017158e+04,5.2325149e+00,4.3096282e-03,15218,1438.60233,1479.24370,2.1203771e+04,4.3081598e+00,1.6851259e+03,1.1183420e+00,2.4017158e+04,5.2325149e+00,0,nan,nan,nan,nan,1438.60233,1.3502082e-04,1479.24370,1.4873210e-04,-6.4505627e-03,2.6306117e-02
1544.53606664594,2.4009520e+04,5.2272105e+00,4.3101599e-03,15219,1438.60247,1479.24342,2.1204215e+04,4.3037925e+00,1.6623851e+03,1.1118393e+00,2.4009520e+04,5.2272105e+00,0,nan,nan,nan,nan,1438.60247,1.3477795e-04,1479.24342,1.4847945e-04,-6.4950730e-03,2.5868414e-02
1544.5569005020352,2.4020738e+04,5.2250438e+00,4.3106913e-03,15220,1438.60304,1479.24452,2.1216105e+04,4.3020082e+00,1.6430518e+03,1.1070039e+00,2.4020738e+04,5.2250438e+00,0,nan,nan,nan,nan,1438.60304,1.3456220e-04,1479.24452,1.4832187e-04,-5.9465207e-03,2.7049823e-02
1544.577734358595,2.4008385e+04,5.2202606e+00,4.3112230e-03,15221,1438.60335,1479.24339,2.1202676e+04,4.2980700e+00,1.6248470e+03,1.1027687e+00,2.4008385e+04,5.2202606e+00,0,nan,nan,nan,nan,1438.60335,1.3452799e-04,1479.24339,1.4813890e-04,-5.2305823e-03,2.6160900e-02
1544.5985682146888,2.4015715e+04,5.2173047e+00,4.3117544e-03,15222,1438.60305,1479.24493,2.1206824e+04,4.2956367e+00,1.6051079e+03,1.0974132e+00,2.4015715e+04,5.2173047e+00,0,nan,nan,nan,nan,1438.60305,1.3450906e-04,1479.24493,1.4808215e-04,-5.9019215e-03,2.7570834e-02
1544.6194020707833,2.4028982e+04,5.2153749e+00,4.3122857e-03,15223,1438.60321,1479.24502,2.1223209e+04,4.2940474e+00,1.5876057e+03,1.0926919e+00,2.4028982e+04,5.2153749e+00,0,nan,nan,nan,nan,1438.60321,1.3423430e-04,1479.24502,1.4796549e-04,-5.8635892e-03,2.7589947e-02
1544.640235926412,2.4029082e+04,5.2142406e+00,4.3128165e-03,15224,1438.60380,1479.24436,2.1222486e+04,4.2931137e+00,1.5762788e+03,1.0909659e+00,2.4029082e+04,5.2142406e+00,0,nan,nan,nan,nan,1438.60380,1.3418109e-04,1479.24436,1.4791690e-04,-4.6991771e-03,2.6477341e-02
1544.6610697825056,2.4035531e+04,5.2124605e+00,4.3133479e-03,15225,1438.60358,1479.24511,2.1228121e+04,4.2916479e+00,1.5630317e+03,1.0880055e+00,2.4035531e+04,5.2124605e+00,0,nan,nan,nan,nan,1438.60358,1.3405581e-04,1479.24511,1.4776806e-04,-5.1440238e-03,2.7527666e-02
1544.6819036376678,2.4025938e+04,5.2068329e+00,4.3138782e-03,15226,1438.60404,1479.24595,2.1217336e+04,4.2870145e+00,1.5440308e+03,1.0812714e+00,2.4025938e+04,5.2068329e+00,0,nan,nan,nan,nan,1438.60404,1.3403683e-04,1479.24595,1.4762073e-04,-4.7534113e-03,2.8353067e-02
1544.7027374932968,2.4032646e+04,5.2044120e+00,4.3144091e-03,15227,1438.60352,1479.24505,2.1224465e+04,4.2850213e+00,1.5273601e+03,1.0769565e+00,2.4032646e+04,5.2044120e+00,0,nan,nan,nan,nan,1438.60352,1.3387385e-04,1479.24505,1.4744836e-04,-5.1295748e-03,2.7562628e-02
1544.7235713484597,2.4089465e+04,5.2061820e+00,4.3149395e-03,15228,1438.60411,1479.24554,2.1271650e+04,4.2864790e+00,1.5090791e+03,1.0727793e+00,2.4089465e+04,5.2061820e+00,1000000000,nan,nan,nan,nan,1438.60411,1.3358612e-04,1479.24554,1.4710569e-04,-4.9542687e-03,2.7853182e-02
1544.7444052036226,2.4052637e+04,5.2000160e+00,4.3154699e-03,15229,1438.60492,1479.24605,2.1248941e+04,4.2814021e+00,1.4914484e+03,1.0671321e+00,2.4052637e+04,5.2000160e+00,0,nan,nan,nan,nan,1438.60492,1.3346659e-04,1479.24605,1.4699806e-04,-3.7647090e-03,2.8717292e-02
1544.76523905832,2.4029812e+04,5.1962037e+00,4.3159998e-03,15230,1438.60519,1479.24609,2.1233789e+04,4.2782631e+00,1.4765774e+03,1.0638326e+00,2.4029812e+04,5.1962037e+00,0,nan,nan,nan,nan,1438.60519,1.3337169e-04,1479.24609,1.4695093e-04,-3.3667888e-03,2.8576849e-02
1544.7860729130175,2.4015355e+04,5.1931672e+00,4.3165297e-03,15231,1438.60456,1479.24511,2.1222570e+04,4.2757626e+00,1.4695214e+03,1.0612189e+00,2.4015355e+04,5.1931672e+00,0,nan,nan,nan,nan,1438.60456,1.3336686e-04,1479.24511,1.4688769e-04,-4.3232101e-03,2.8115831e-02
1544.8069067677143,2.4004137e+04,5.1897192e+00,4.3170596e-03,15232,1438.60544,1479.24597,2.1204754e+04,4.2729244e+00,1.4606821e+03,1.0590695e+00,2.4004137e+04,5.1897192e+00,0,nan,nan,nan,nan,1438.60544,1.3339461e-04,1479.24597,1.4692229e-04,-2.5475307e-03,2.8868850e-02
1544.8277406214795,2.4004982e+04,5.1879387e+00,4.3175886e-03,15233,1438.60504,1479.24613,2.1212139e+04,4.2714581e+00,1.4461282e+03,1.0553819e+00,2.4004982e+04,5.1879387e+00,0,nan,nan,nan,nan,1438.60504,1.3328102e-04,1479.24613,1.4678657e-04,-3.4573139e-03,2.9264066e-02
1544.8485744757113,2.4028318e+04,5.1885529e+00,4.3181181e-03,15234,1438.60527,1479.24589,2.1235994e+04,4.2719641e+00,1.4361929e+03,1.0526150e+00,2.4028318e+04,5.1885529e+00,0,nan,nan,nan,nan,1438.60527,1.3306660e-04,1479.24589,1.4660433e-04,-3.4614764e-03,2.8676257e-02
1544.8694083294772,2.4021676e+04,5.1850052e+00,4.3186471e-03,15235,1438.60565,1479.24660,2.1226059e+04,4.2690430e+00,1.4219481e+03,1.0488211e+00,2.4021676e+04,5.1850052e+00,0,nan,nan,nan,nan,1438.60565,1.3299839e-04,1479.24660,1.4664473e-04,-2.9127209e-03,2.9319251e-02
1544.890242182777,2.4002891e+04,5.1812768e+00,4.3191756e-03,15236,1438.60648,1479.24618,2.1214818e+04,4.2659731e+00,1.4074951e+03,1.0459002e+00,2.4002891e+04,5.1812768e+00,0,nan,nan,nan,nan,1438.60648,1.3285950e-04,1479.24618,1.4650765e-04,-2.1769130e-03,2.9328175e-02
1544.911076035611,2.4023443e+04,5.1795645e+00,4.3197037e-03,15237,1438.60563,1479.24552,2.1231236e+04,4.2645636e+00,1.3923684e+03,1.0410079e+00,2.4023443e+04,5.1795645e+00,0,nan,nan,nan,nan,1438.60563,1.3275917e-04,1479.24552,1.4626977e-04,-2.8465558e-03,2.8347110e-02
1544.9319098884457,2.4013900e+04,5.1774502e+00,4.3202317e-03,15238,1438.60610,1479.24753,2.1217119e+04,4.2628226e+00,1.3838367e+03,1.0389258e+00,2.4013900e+04,5.1774502e+00,0,nan,nan,nan,nan,1438.60610,1.3286287e-04,1479.24753,1.4646312e-04,-2.3823250e-03,3.0178629e-02
1544.9527437412803,2.4012787e+04,5.1736698e+00,4.3207598e-03,15239,1438.60485,1479.24724,2.1207617e+04,4.2597098e+00,1.3688112e+03,1.0346476e+00,2.4012787e+04,5.1736698e+00,0,nan,nan,nan,nan,1438.60485,1.3296249e-04,1479.24724,1.4636340e-04,-4.0186001e-03,2.9925572e-02
1544.9735775931838,2.4012283e+04,5.1714339e+00,4.3212869e-03,15240,1438.60551,1479.24687,2.1217697e+04,4.2578692e+00,1.3538669e+03,1.0300964e+00,2.4012283e+04,5.1714339e+00,0,nan,nan,nan,nan,1438.60551,1.3271009e-04,1479.24687,1.4611165e-04,-2.4268937e-03,2.9740475e-02
1544.994411445553,2.4001760e+04,5.1679430e+00,4.3218145e-03,15241,1438.60587,1479.24637,2.1200770e+04,4.2549949e+00,1.3386421e+03,1.0272455e+00,2.4001760e+04,5.1679430e+00,0,nan,nan,nan,nan,1438.60587,1.3270541e-04,1479.24637,1.4612473e-04,-1.7576998e-03,2.9301828e-02
1545.0152452969899,2.4005521e+04,5.1654286e+00,4.3223412e-03,15242,1438.60611,1479.24726,2.1211217e+04,4.2529244e+00,1.3288962e+03,1.0232885e+00,2.4005521e+04,5.1654286e+00,0,nan,nan,nan,nan,1438.60611,1.3255632e-04,1479.24726,1.4590565e-04,-2.3110944e-03,3.0147320e-02
1545.0360791484268,2.4003855e+04,5.1639485e+00,4.3228678e-03,15243,1438.60644,1479.24690,2.1215859e+04,4.2517061e+00,1.3181342e+03,1.0201397e+00,2.4003855e+04,5.1639485e+00,0,nan,nan,nan,nan,1438.60644,1.3235337e-04,1479.24690,1.4583021e-04,-1.9151063e-03,2.9617570e-02
1545.0569129993992,2.4011033e+04,5.1628385e+00,4.3233940e-03,15244,1438.60695,1479.24762,2.1218244e+04,4.2507920e+00,1.3088909e+03,1.0182946e+00,2.4011033e+04,5.1628385e+00,0,nan,nan,nan,nan,1438.60695,1.3229749e-04,1479.24762,1.4576127e-04,-1.4256057e-03,3.0551497e-02
1545.0777468499055,2.4013342e+04,5.1609397e+00,4.3239198e-03,15245,1438.60609,1479.24763,2.1218090e+04,4.2492285e+00,1.2985541e+03,1.0155752e+00,2.4013342e+04,5.1609397e+00,0,nan,nan,nan,nan,1438.60609,1.3227265e-04,1479.24763,1.4565997e-04,-2.2774099e-03,3.0405456e-02
1545.0985806999456,2.4027045e+04,5.1599250e+00,4.3244450e-03,15246,1438.60690,1479.24722,2.1228641e+04,4.2483931e+00,1.2876570e+03,1.0123444e+00,2.4027045e+04,5.1599250e+00,0,nan,nan,nan,nan,1438.60690,1.3212505e-04,1479.24722,1.4551479e-04,-1.5369096e-03,2.9798185e-02
1545.1194145499855,2.4007104e+04,5.1571598e+00,4.3249703e-03,15247,1438.60659,1479.24703,2.1216393e+04,4.2461166e+00,1.2766191e+03,1.0093037e+00,2.4007104e+04,5.1571598e+00,0,nan,nan,nan,nan,1438.60659,1.3213325e-04,1479.24703,1.4558402e-04,-1.5981740e-03,3.0072864e-02
1545.1402483995612,2.3998145e+04,5.1536846e+00,4.3254951e-03,15248,1438.60768,1479.24723,2.1210471e+04,4.2432551e+00,1.2624523e+03,1.0050952e+00,2.3998145e+04,5.1536846e+00,0,nan,nan,nan,nan,1438.60768,1.3197494e-04,1479.24723,1.4545453e-04,-6.4232631e-04,3.0267101e-02
1545.161082248671,2.4031227e+04,5.1535215e+00,4.3260194e-03,15249,1438.60760,1479.24765,2.1233523e+04,4.2431207e+00,1.2518671e+03,1.0015305e+00,2.4031227e+04,5.1535215e+00,0,nan,nan,nan,nan,1438.60760,1.3184399e-04,1479.24765,1.4529437e-04,-7.0875767e-04,3.0345919e-02
1545.181916097314,2.4014551e+04,5.1508899e+00,4.3265433e-03,15250,1438.60624,1479.24822,2.1220184e+04,4.2409544e+00,1.2438544e+03,9.9984902e-01,2.4014551e+04,5.1508899e+00,0,nan,nan,nan,nan,1438.60624,1.3197854e-04,1479.24822,1.4523970e-04,-2.2823352e-03,3.0998064e-02
1545.2027499459577,2.3998389e+04,5.1478333e+00,4.3270672e-03,15251,1438.60553,1479.24754,2.1200197e+04,4.2384377e+00,1.2345654e+03,9.9794644e-01,2.3998389e+04,5.1478333e+00,0,nan,nan,nan,nan,1438.60553,1.3208146e-04,1479.24754,1.4546048e-04,-2.8956507e-03,2.9847005e-02
1545.223583794135,2.3996588e+04,5.1459494e+00,4.3275906e-03,15252,1438.60608,1479.24883,2.1198389e+04,4.2368865e+00,1.2259451e+03,9.9480027e-01,2.3996588e+04,5.1459494e+00,0,nan,nan,nan,nan,1438.60608,1.3208698e-04,1479.24883,1.4539575e-04,-2.1506816e-03,3.1217998e-02
1545.244417641381,2.3997686e+04,5.1446033e+00,4.3281130e-03,15253,1438.60735,1479.24913,2.1200873e+04,4.2357783e+00,1.2218019e+03,9.9366307e-01,2.3997686e+04,5.1446033e+00,0,nan,nan,nan,nan,1438.60735,1.3191602e-04,1479.24913,1.4530474e-04,-6.7004858e-04,3.1980064e-02
1545.265251488628,2.3975521e+04,5.1422729e+00,4.3286355e-03,15254,1438.60835,1479.24888,2.1182623e+04,4.2338595e+00,1.2176852e+03,9.9288666e-01,2.3975521e+04,5.1422729e+00,0,nan,nan,nan,nan,1438.60835,1.3189696e-04,1479.24888,1.4534283e-04,8.0282171e-04,3.1521238e-02
1545.2860853354084,2.3981619e+04,5.1422477e+00,4.3291575e-03,15255,1438.60761,1479.24821,2.1193221e+04,4.2338386e+00,1.2131887e+03,9.9082792e-01,2.3981619e+04,5.1422477e+00,0,nan,nan,nan,nan,1438.60761,1.3177835e-04,1479.24821,1.4521377e-04,-4.9825851e-04,3.1160325e-02
1545.3069191821887,2.3986100e+04,5.1417451e+00,4.3296795e-03,15256,1438.60750,1479.24841,2.1196934e+04,4.2334247e+00,1.2086216e+03,9.8953104e-01,2.3986100e+04,5.1417451e+00,0,nan,nan,nan,nan,1438.60750,1.3170762e-04,1479.24841,1.4518196e-04,-7.3492265e-04,3.1091332e-02
1545.3277530280393,2.3981113e+04,5.1400061e+00,4.3302006e-03,15257,1438.60756,1479.24974,2.1192314e+04,4.2319932e+00,1.2021064e+03,9.8815918e-01,2.3981113e+04,5.1400061e+00,0,nan,nan,nan,nan,1438.60756,1.3172970e-04,1479.24974,1.4512835e-04,-5.8416557e-04,3.2752056e-02
