time,flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1647.7651008230418,1.0046809911727905,0.03066716529428959,20174,1.004681,0.9861839,0.030667165,0,32,1309.837890625,1718.95068359375,-587.5,550.63,1.0018076,0.9867757
1647.7859342468278,0.9971635937690735,0.03066716529428959,20175,0.9971636,0.99688226,0.030667165,0,32,1309.83740234375,1718.9500732421875,-167.09,571.95,1.010708,0.9946598
1647.8067676701712,0.9762734770774841,0.03066716529428959,20176,0.9762735,0.9927727,0.030667165,0,32,1309.8380126953125,1718.9515380859375,-413.64,619.17,1.0040592,0.99209535
1647.8276010931131,0.957042396068573,0.03066716529428959,20177,0.9570424,0.98844737,0.030667165,0,32,1309.83740234375,1718.9486083984375,-541.65,498.34,0.9894872,0.9908883
1647.8484345156128,0.9622036814689636,0.03066716529428959,20178,0.9622037,1.0075525,0.030667165,0,32,1309.8385009765625,1718.95263671875,-540.19,812.4,1.0115232,1.0051075
1647.8692679377107,0.953902542591095,0.03066716529428959,20179,0.95390254,1.0106672,0.030667165,0,32,1309.8372802734375,1718.9488525390625,-295.34,582.37,0.99658376,1.016146
1647.8901013593627,0.947859525680542,0.03066716529428959,20180,0.9478595,1.0138342,0.030667165,0,32,1309.8388671875,1718.9517822265625,-380.73,869.32,1.0091352,1.0142314
1647.910934780614,0.9399475455284119,0.03066716529428959,20181,0.93994755,1.0123997,0.030667165,0,32,1309.8370361328125,1718.9495849609375,-554.0,564.23,0.9972098,1.015112
1647.9317682014214,0.9382053017616272,0.03066716529428959,20182,0.9382053,1.0147724,0.030667165,0,32,1309.8392333984375,1718.9515380859375,-520.44,797.57,0.9993739,1.0227588
1647.9526016218233,0.9516793489456177,0.03066716529428959,20183,0.95167935,1.0306,0.030667165,0,32,1309.8370361328125,1718.9488525390625,-266.22,790.48,1.0158836,1.0297612
1647.9734350417823,0.9413759708404541,0.03066716529428959,20184,0.941376,1.0178995,0.030667165,0,32,1309.8387451171875,1718.9527587890625,-372.28,770.46,1.0072773,1.0189444
1647.9942684613368,0.9459440112113953,0.03066716529428959,20185,0.945944,1.0190456,0.030667165,0,32,1309.83740234375,1718.9486083984375,-586.83,833.56,1.0026315,1.0212373
1648.0151018804472,0.9461722373962402,0.03066716529428959,20186,0.94617224,1.0138199,0.030667165,0,32,1309.83837890625,1718.9520263671875,-699.07,1005.04,1.0037991,1.0145094
1648.0359352991497,0.9450643658638,0.03066716529428959,20187,0.94506437,1.0060562,0.030667165,0,32,1309.83740234375,1718.950439453125,-606.06,723.38,0.99776703,1.0038881
1648.0567687174098,0.956653892993927,0.03066716529428959,20188,0.9566539,1.0111742,0.030667165,0,32,1309.8387451171875,1718.9512939453125,-415.49,729.09,1.0101826,1.0074117
1648.077602135263,0.9417559504508972,0.03066716529428959,20189,0.94175595,0.9883067,0.030667165,0,32,1309.8377685546875,1718.948974609375,-468.35,757.58,0.98291236,0.9916606
1648.0984355526696,0.9533533453941345,0.03066716529428959,20190,0.95335335,0.9937865,0.030667165,0,32,1309.8389892578125,1718.952392578125,-633.8,753.96,1.0052267,0.9887964
