time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1468.2995593254866,6.3394639e+03,1.3402977e+01,3.8825842e-03,173405,2082.38849,1995.88466,6.9661875e+03,1.1191255e+01,1.7570112e+03,4.3881264e+00,6.3394639e+03,1.3402977e+01,0,nan,nan,nan,nan,2082.38849,1.3314236e-03,1995.88466,1.4936629e-03,-2.7453084e-02,-2.9877046e-02
1468.3009482619962,6.3240562e+03,1.3411283e+01,3.8826324e-03,173406,2082.39323,1995.87739,6.9544238e+03,1.1198189e+01,1.7625897e+03,4.3950291e+00,6.3240562e+03,1.3411283e+01,0,nan,nan,nan,nan,2082.39323,1.3348040e-03,1995.87739,1.4963566e-03,-3.5414495e-02,-3.6634497e-02
1468.302337198739,6.3360342e+03,1.3408608e+01,3.8826808e-03,173407,2082.38981,1995.88264,6.9642993e+03,1.1195955e+01,1.7526680e+03,4.3969574e+00,6.3360342e+03,1.3408608e+01,0,nan,nan,nan,nan,2082.38981,1.3315622e-03,1995.88264,1.4954640e-03,-4.0106609e-02,-3.3719979e-02
1468.30372613525,6.2880195e+03,1.3387707e+01,3.8827290e-03,173408,2082.39094,1995.88454,6.9271270e+03,1.1178504e+01,1.7600723e+03,4.3986769e+00,6.2880195e+03,1.3387707e+01,0,nan,nan,nan,nan,2082.39094,1.3361643e-03,1995.88454,1.5004810e-03,-3.3104438e-02,-3.1554274e-02
1468.30511507176,6.3114951e+03,1.3405349e+01,3.8827772e-03,173409,2082.39045,1995.87973,6.9449517e+03,1.1193233e+01,1.7662568e+03,4.4019341e+00,6.3114951e+03,1.3405349e+01,0,nan,nan,nan,nan,2082.39045,1.3368529e-03,1995.87973,1.4964906e-03,-3.8027219e-02,-3.3313617e-02
1468.3065040082702,6.3277822e+03,1.3404773e+01,3.8828254e-03,173410,2082.38631,1995.87604,6.9575283e+03,1.1192754e+01,1.7532205e+03,4.3954263e+00,6.3277822e+03,1.3404773e+01,0,nan,nan,nan,nan,2082.38631,1.3342107e-03,1995.87604,1.4949439e-03,-4.3202881e-02,-3.5599388e-02
1468.3078929450132,6.3248477e+03,1.3398629e+01,3.8828738e-03,173411,2082.39530,1995.88204,6.9559434e+03,1.1187623e+01,1.7559049e+03,4.3901458e+00,6.3248477e+03,1.3398629e+01,0,nan,nan,nan,nan,2082.39530,1.3348587e-03,1995.88204,1.4952802e-03,-2.7993279e-02,-2.9313060e-02
1468.3092818815235,6.3263599e+03,1.3392038e+01,3.8829220e-03,173412,2082.38980,1995.88096,6.9570044e+03,1.1182119e+01,1.7526837e+03,4.3851991e+00,6.3263599e+03,1.3392038e+01,0,nan,nan,nan,nan,2082.38980,1.3311071e-03,1995.88096,1.4938217e-03,-4.0292528e-02,-3.1120826e-02
1468.3106708180342,6.3128018e+03,1.3394436e+01,3.8829702e-03,173413,2082.39165,1995.87562,6.9425386e+03,1.1184122e+01,1.7567938e+03,4.4033694e+00,6.3128018e+03,1.3394436e+01,0,nan,nan,nan,nan,2082.39165,1.3347617e-03,1995.87562,1.4947691e-03,-3.8032692e-02,-3.7384693e-02
1468.3120597545444,6.3222373e+03,1.3402802e+01,3.8830184e-03,173414,2082.39133,1995.88247,6.9528442e+03,1.1191107e+01,1.7635862e+03,4.3982296e+00,6.3222373e+03,1.3402802e+01,0,nan,nan,nan,nan,2082.39133,1.3336195e-03,1995.88247,1.4954004e-03,-3.7826702e-02,-3.2241791e-02
