time,flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1683.3668609236888,0.8702055215835571,0.0006564112263731658,21883,0.8702055,0.8699363,0.0006564112,4096,35,1755.3759765625,1890.02490234375,-3219.66,1441.26,0.8718525,0.8690015
1683.3876939024788,0.9113776683807373,0.0006564112263731658,21884,0.91137767,0.91128343,0.0006564112,4096,35,1755.37646484375,1890.025390625,-3061.79,1291.3,0.9125971,0.9106297
1683.4085268813326,0.9919352531433105,0.0006564112263731658,21885,0.99193525,0.99198294,0.0006564112,4096,35,1755.37646484375,1890.0283203125,-3059.28,1297.34,0.9918531,0.9921738
1683.4293598602696,0.999506950378418,0.0006564112263731658,21886,0.99950695,0.9996557,0.0006564112,4096,35,1755.3765869140625,1890.0286865234375,-2524.58,1448.47,0.9996654,0.9996294
1683.4501928392829,0.9999058842658997,0.0006564112263731658,21887,0.9999059,1.000108,0.0006564112,4096,35,1755.377197265625,1890.029296875,-3022.47,1238.93,1.0000334,1.0001616
1683.4710258183993,0.9997954368591309,0.0006564112263731658,21888,0.99979544,1.0000079,0.0006564112,4096,35,1755.37744140625,1890.0294189453125,-2993.03,1362.23,0.9999763,1.0000519
1683.4918587975906,1.0000742673873901,0.0006564112263731658,21889,1.0000743,1.0002574,0.0006564112,4096,35,1755.377685546875,1890.030517578125,-2991.05,1340.43,1.000261,1.0002785
1683.5126917768812,1.0003132820129395,0.0006564112263731658,21890,1.0003133,1.0004314,0.0006564112,4096,35,1755.37744140625,1890.0283203125,-2876.47,1133.36,1.0005078,1.0004244
1683.5335247562632,0.9998050928115845,0.0006564112263731658,21891,0.9998051,0.99982697,0.0006564112,4096,35,1755.3770751953125,1890.0286865234375,-2649.72,1245.71,0.99995697,0.99975324
1683.554357735749,1.0006510019302368,0.0006564112263731658,21892,1.000651,1.0005474,0.0006564112,4096,35,1755.376953125,1890.028564453125,-2562.54,1335.41,1.0006686,1.0005052
1683.5751907153394,0.9995085597038269,0.0006564112263731658,21893,0.99950856,0.9992563,0.0006564112,4096,35,1755.3770751953125,1890.02685546875,-2770.87,1262.26,0.9990817,0.99932563
1683.5960236950261,1.0004948377609253,0.0006564112263731658,21894,1.0004948,1.000072,0.0006564112,4096,35,1755.3780517578125,1890.03076171875,-3082.89,1286.52,0.9999385,1.000217
1683.6168566748102,1.0128051042556763,0.0006564112263731658,21895,1.0128051,1.0121881,0.0006564112,4096,35,1755.378662109375,1890.030029296875,-2882.83,1206.94,1.0117054,1.0124754
1683.6376896547006,1.0069769620895386,0.0006564112263731658,21896,1.006977,1.0061631,0.0006564112,4096,35,1755.3775634765625,1890.02880859375,-2562.15,1232.66,1.0059104,1.0062356
1683.6585226346886,1.0011025667190552,0.0006564112263731658,21897,1.0011026,1.0000852,0.0006564112,4096,35,1755.376953125,1890.027587890625,-2757.7,1297.73,0.99999475,1.0000589
1683.6793556147827,1.0008838176727295,0.0006564112263731658,21898,1.0008838,0.9996531,0.0006564112,0,35,1755.37841796875,1890.029296875,-2627.76,1355.78,0.99973303,0.9996294
1683.7001885949837,1.0013376474380493,0.0006564112263731658,21899,1.0013376,0.9998911,0.0006564112,0,35,1755.3778076171875,1890.029541015625,-2894.55,1250.11,0.99989545,0.9999148
1683.7210215752793,1.0018019676208496,0.0006564112263731658,21900,1.001802,1.0001414,0.0006564112,0,35,1755.377685546875,1890.029052734375,-2837.24,1241.13,1.0001731,1.00013
1683.7418545556707,1.002281904220581,0.0006564112263731658,21901,1.0022819,1.0004138,0.0006564112,0,35,1755.3773193359375,1890.0286865234375,-2834.11,1282.84,1.0003119,1.0004727
1683.7626875361639,1.0021666288375854,0.0006564112263731658,21902,1.0021666,1.0001019,0.0006564112,0,35,1755.3787841796875,1890.0311279296875,-2806.2,1276.43,1.000116,1.0001317
1683.7835205167503,1.0016957521438599,0.0006564112263731658,21903,1.0016958,0.99944854,0.0006564112,0,35,1755.3770751953125,1890.0279541015625,-2520.75,1352.62,0.99955475,0.99932826
1683.8043534974458,1.0028342008590698,0.0006564112263731658,21904,1.0028342,1.000419,0.0006564112,0,35,1755.3785400390625,1890.0302734375,-2898.04,1137.21,1.0004507,1.0004007
1683.825186478222,1.0025689601898193,0.0006564112263731658,21905,1.002569,1.0000062,0.0006564112,0,35,1755.3770751953125,1890.028564453125,-3066.79,1079.85,0.99994904,1.0000712
1683.8460194590934,1.0020798444747925,0.0006564112263731658,21906,1.0020798,0.9993862,0.0006564112,0,35,1755.378173828125,1890.030029296875,-2875.1,1359.98,0.9995117,0.99931073
1683.866852440052,1.0027436017990112,0.0006564112263731658,21907,1.0027436,0.99993324,0.0006564112,0,35,1755.3775634765625,1890.029296875,-2951.58,1273.02,0.9999078,1.0000114
1683.887685421102,1.0007328987121582,0.0006564112263731658,21908,1.0007329,0.99782753,0.0006564112,4096,35,1755.376708984375,1890.0274658203125,-2297.9,1341.55,0.99765575,0.9977916
1683.9085184022358,1.0023576021194458,0.0006564112263731658,21909,1.0023576,0.99936074,0.0006564112,4096,35,1755.3795166015625,1890.03125,-2940.45,1237.57,0.9991808,0.99943364
1683.9293513834668,1.0032691955566406,0.0006564112263731658,21910,1.0032692,1.0001959,0.0006564112,0,35,1755.3779296875,1890.029052734375,-2746.38,1215.57,1.0002187,1.0001915
1683.9501843647674,1.0031942129135132,0.0006564112263731658,21911,1.0031942,1.0000589,0.0006564112,0,35,1755.3782958984375,1890.0301513671875,-3006.29,1169.7,1.0000193,1.0001106
1683.9710173461508,1.0035556554794312,0.0006564112263731658,21912,1.0035557,1.000369,0.0006564112,0,35,1755.3778076171875,1890.029541015625,-3116.8,1344.76,1.0003014,1.0005113
1683.99185032761,1.0035263299942017,0.0006564112263731658,21913,1.0035263,1.0002987,0.0006564112,0,35,1755.3780517578125,1890.0296630859375,-2767.49,1128.68,1.0003514,1.0002785
1684.0126833091474,1.0036953687667847,0.0006564112263731658,21914,1.0036954,1.0004357,0.0006564112,0,35,1755.37744140625,1890.029296875,-2827.18,1142.67,1.0004911,1.0004419
1684.033516290766,1.0037612915039062,0.0006564112263731658,21915,1.0037613,1.0004789,0.0006564112,0,35,1755.3785400390625,1890.0299072265625,-2698.46,1347.14,1.0005324,1.0004578
1684.0543492724485,1.003391981124878,0.0006564112263731658,21916,1.003392,1.0000949,0.0006564112,0,35,1755.3790283203125,1890.0321044921875,-2477.05,1289.8,1.0001713,0.99998504
1684.075182254198,1.0030089616775513,0.0006564112263731658,21917,1.003009,0.99970317,0.0006564112,0,35,1755.3773193359375,1890.0272216796875,-2607.11,1250.6,0.99974006,0.99965924
1684.0960152360162,1.0024982690811157,0.0006564112263731658,21918,1.0024983,0.99919045,0.0006564112,4096,35,1755.378662109375,1890.0299072265625,-2613.62,1218.51,0.99913955,0.9991703
1684.1168482178973,1.0037764310836792,0.0006564112263731658,21919,1.0037764,1.0004648,0.0006564112,4096,35,1755.376708984375,1890.0269775390625,-3261.87,1264.96,1.0002214,1.0006678
1684.1376811998425,1.0035649538040161,0.0006564112263731658,21920,1.003565,1.0002574,0.0006564112,0,35,1755.3782958984375,1890.0306396484375,-2765.56,1193.07,1.000261,1.0002697
1684.158514181846,1.0036698579788208,0.0006564112263731658,21921,1.0036699,1.0003681,0.0006564112,0,35,1755.3779296875,1890.0289306640625,-2907.39,1342.21,1.0003725,1.0004156
1684.179347163919,1.0035680532455444,0.0006564112263731658,21922,1.003568,1.0002759,0.0006564112,0,35,1755.3779296875,1890.0303955078125,-2618.98,1379.95,1.0003716,1.0001968
1684.200180146036,1.0057029724121094,0.0006564112263731658,21923,1.005703,1.0024158,0.0006564112,0,35,1755.3782958984375,1890.0294189453125,-2534.93,1302.8,1.0024607,1.0023497
1684.2210131282075,1.0056135654449463,0.0006564112263731658,21924,1.0056136,1.0023427,0.0006564112,0,35,1755.377685546875,1890.029052734375,-2665.76,1257.04,1.0022829,1.0024017
1684.241846110429,1.003978967666626,0.0006564112263731658,21925,1.003979,1.0007337,0.0006564112,0,35,1755.3778076171875,1890.030029296875,-2406.31,1225.6,1.0007565,1.000717
1684.2626790927004,1.0028162002563477,0.0006564112263731658,21926,1.0028162,0.9996022,0.0006564112,0,35,1755.3779296875,1890.0294189453125,-2535.03,1125.37,0.99960744,0.9996575
1684.2835120750171,1.0025229454040527,0.0006564112263731658,21927,1.002523,0.9993423,0.0006564112,0,35,1755.3787841796875,1890.031494140625,-2220.76,1205.55,0.9992835,0.9993072
1684.3043450573894,1.0028501749038696,0.0006564112263731658,21928,1.0028502,0.9997093,0.0006564112,4096,35,1755.37646484375,1890.0262451171875,-2144.28,1040.94,0.99969965,0.99973303
1684.325178039793,1.00290846824646,0.0006564112263731658,21929,1.0029085,0.9998156,0.0006564112,0,35,1755.3790283203125,1890.0301513671875,-2159.79,1044.27,0.9997796,0.99980325
1684.3460110222372,1.0027178525924683,0.0006564112263731658,21930,1.0027179,0.99968296,0.0006564112,0,35,1755.3780517578125,1890.0299072265625,-2046.32,1055.81,0.9996742,0.99973917
1684.3668440047188,1.0030661821365356,0.0006564112263731658,21931,1.0030662,1.0000975,0.0006564112,0,35,1755.37744140625,1890.0296630859375,-2164.16,894.85,1.0000756,1.0002152
1684.3876769872368,1.001859426498413,0.0006564112263731658,21932,1.0018594,0.99897194,0.0006564112,0,35,1755.378173828125,1890.0291748046875,-1655.48,1040.68,0.9990132,0.99887455
1684.408509969798,1.0032145977020264,0.0006564112263731658,21933,1.0032146,1.000413,0.0006564112,0,35,1755.3779296875,1890.0303955078125,-1981.05,935.53,1.0004393,1.0004876
1684.4293429523807,1.0028327703475952,0.0006564112263731658,21934,1.0028328,1.0001327,0.0006564112,0,35,1755.3775634765625,1890.0281982421875,-1585.64,910.72,1.000267,1.0000527
1684.450175934993,1.0028592348098755,0.0006564112263731658,21935,1.0028592,1.0002741,0.0006564112,4096,35,1755.3778076171875,1890.029052734375,-1669.17,801.25,1.0001739,1.0002899
1684.4710089176328,1.0025179386138916,0.0006564112263731658,21936,1.0025179,1.0000615,0.0006564112,0,35,1755.3790283203125,1890.0313720703125,-1771.04,917.01,1.0000606,1.0000466
1684.491841900298,1.0015733242034912,0.0006564112263731658,21937,1.0015733,0.99926156,0.0006564112,0,35,1755.3775634765625,1890.0289306640625,-1683.91,848.64,0.999287,0.9992493
1684.5126748829866,1.0016340017318726,0.0006564112263731658,21938,1.001634,0.9994801,0.0006564112,0,35,1755.377197265625,1890.029541015625,-1757.14,872.3,0.9994617,0.999582
1684.533507865697,1.0019810199737549,0.0006564112263731658,21939,1.001981,0.9999991,0.0006564112,0,35,1755.3780517578125,1890.029541015625,-1542.41,784.66,0.99997103,1.0000563
1684.5543408484364,1.0020484924316406,0.0006564112263731658,21940,1.0020485,1.0002539,0.0006564112,0,35,1755.37744140625,1890.02978515625,-1499.49,755.03,1.0003259,1.0001932
