time,flux
2229.0805460398983,1.0037625539134223
2229.0833239058543,1.0032239892029984
2229.0847128383652,1.004403285224965
2229.095824301254,1.0045004632523495
2229.097213234231,1.0038932582484241
2229.098602167209,1.0030890168682907
2229.1013800331643,1.003809511068609
2229.102768965677,1.0011691188595881
2229.1041578986546,1.0015760788891228
2229.1055468316317,1.0001972092518172
2229.1069357646093,1.0023172189793994
2229.1083246975872,1.00210636305017
2229.112491496054,1.0018507653263067
2229.113880429031,1.0036918216770656
2229.1152693620083,1.0023622112104413
2229.120825093453,0.9995739110297631
2229.1222140264304,1.0029658633722573
2229.123602959409,1.001106182431316
2229.124991892387,0.9982181380005901
2229.1277697583414,1.0015801008469805
2229.129158691319,1.002546178795945
2229.1319365568083,1.0040624008866068
2229.133325489786,0.9967943944801011
2229.134714422763,0.9996782730914758
2229.1374922887185,1.0019456530146011
2229.138881221695,1.0007940676731824
2229.140270154673,1.0020712919648445
2229.141659087651,1.0039192147085938
2229.1430480206277,0.9998661886289821
2229.1444369536057,0.9969312104623543
2229.1458258865837,0.9999618504848127
2229.147214819561,1.0007271117327026
2229.148603752539,1.0009602768560013
2229.149992685517,1.002493715354288
2229.151381618494,1.0031192948662997
2229.152770551472,0.9994808208519232
2229.15415948445,1.0017342321845428
2229.1555484174264,0.9982576721983922
2229.156937350404,0.9997110102352081
2229.159715216359,0.9978175246673946
2229.1611041493366,0.994299569825478
2229.162493082314,1.0023530497327278
2229.1638820152916,1.0001819871301187
2229.165270948269,0.9995668261883546
2229.1666598812467,0.9961229367267925
2229.1680488142233,0.996124890234335
2229.1694377472018,0.9980742276950164
2229.17082668018,1.003699855828278
2229.1722156131577,1.001371572623847
2229.1736045461353,1.0001116062124484
2229.174993479113,0.9997995880071974
2229.1763824120894,0.9992299787890402
2229.1777713450674,1.000721994605456
2229.1791602780454,1.0012452517042356
2229.180549211022,0.9994074632964528
2229.181938144,1.0011039572493237
2229.183327076978,0.995658241570983
2229.1847160099546,0.9982348129457214
2229.186104942932,1.0023691517701097
2229.1874938759097,1.0044542361725823
2229.1888828088872,0.9988320642152837
2229.1902717418648,1.0002448256359695
2229.191660674843,0.9980515309891601
2229.1944385407987,1.0012475295343592
2229.1958274737763,0.9959686265313
2229.1972164067533,0.9945854425588257
2229.198605339731,0.9978956078155707
2229.199994273174,0.9952152106483999
2229.2013832061516,1.001720823627939
2229.202772139129,1.0019478851868302
2229.2041610721067,0.9987890998401849
2229.2055500050838,0.9971871472132516
2229.2069389380613,0.9976340602224789
2229.2083278710393,0.9990160654163368
2229.209716804016,1.0027229944804419
2229.211105736994,0.9965452304534325
2229.212494669972,1.0010793155411957
2229.2138836029485,1.0015792949772435
2229.215272535927,0.9988263174046956
2229.216661469371,0.9994941443330368
2229.2180504023477,0.9998699043167806
2229.2194393353257,0.9970448802803394
2229.2208282683036,0.9985956507452167
2229.2222172012803,0.9990904441797694
2229.2236061342583,1.003413344688909
2229.224995067236,0.995280320602315
2229.226384000213,1.0003401375112633
2229.2277729331904,1.000457104575196
2229.229161866168,1.0000146752247427
2229.230550799611,0.9992025179732023
2229.2319397325887,1.0019846477013776
2229.233328665566,1.0033632192859225
2229.2347175985433,1.0043126576105246
2229.236106531521,0.9987094389066729
2229.2374954644993,0.9968546504110058
2229.2388843974772,1.0010860937078097
2229.240273330455,1.0029276887815057
2229.2416622634323,0.9970294394769048
2229.2430511968755,1.0004360884761303
2229.244440129853,0.9978476467463618
2229.2458290628306,0.9952451876489532
2229.247217995807,0.9992769177801751
2229.2486069287847,0.9996458221123533
2229.2499958617623,0.9997306613913097
2229.25138479474,1.0028179637066652
2229.2527737277173,0.9964432969540722
2229.254162660695,1.0006826729040166
2229.255551594138,0.9998516885344678
2229.2569405271147,1.0006948871708556
2229.2583294600927,1.002188825605317
2229.2597183930707,1.0045988440686067
2229.261107326048,1.0017641113392515
2229.2624962590266,1.0015625121443597
2229.263885192004,1.0027128642881613
2229.2652741249813,0.9947951562104028
2229.266663057959,0.9980772562549813
2229.2680519914024,0.9997465150576227
2229.269440924379,0.9981487266961329
2229.270829857357,0.9971673907799525
2229.272218790335,0.9986012702872283
2229.2736077233117,0.9996458775040057
2229.274996656289,0.993496625174877
2229.2763855892667,1.0014636375058195
2229.2791634556875,0.9986962230766944
2229.280552388665,1.0014935877463007
2229.2819413216425,0.9993408905694476
2229.283330254621,0.9956656265623975
2229.284719187599,0.9955788516806173
2229.286108120576,0.9990381013753874
2229.2874970535536,0.9969905035577264
2229.288885986531,0.999552775195526
2229.2902749195086,1.0006542439112085
2229.291663852952,0.9976515122754441
2229.2930527859294,0.9996446930729234
2229.2944417189065,1.0000531836910243
2229.295830651884,0.9992260954128546
2229.297219584862,1.0013883494796894
2229.2986085178386,1.0038688096366941
2229.2999974508166,0.9997031956674362
2229.3013863837946,0.9993571701176259
2229.302775316771,1.0008303850648759
2229.3041642502144,1.0022464511804894
2229.305553183192,0.9976784094303669
2229.30694211617,1.0036488093201141
2229.3083310491484,0.9976412696034556
2229.3097199821264,0.9985203654954657
2229.311108915103,1.0009474078071907
2229.312497848081,0.9991979434325761
2229.313886781059,1.0005801405013308
2229.3152757140356,0.9981402339067316
2229.316664647013,1.0012928907546772
2229.3180535799906,0.9978895409436672
2229.319442513434,1.001282142108096
2229.3208314464114,0.9952680709300089
2229.322220379389,0.9955112419574831
2229.3236093123664,0.9962199549697915
2229.3263871783215,0.9983582868158013
2229.327776111298,1.0014595433793665
2229.3291650442766,0.9995011126012053
2229.330553977255,0.9976277974931916
2229.3319429102326,0.9995981849883152
2229.33333184321,0.9983848898313534
2229.3347207766533,0.9968718608870474
2229.33610970963,1.0000877280146638
2229.337498642608,1.0016257826526365
2229.338887575586,1.0037091733395713
2229.3402765085625,0.9986032922044513
2229.3416654415405,0.9983299527624642
2229.3430543745185,0.9989598614755697
2229.344443307495,1.0009920912583377
2229.3458322404726,0.9983864040581024
2229.34722117345,0.9985718454176509
2229.3486101064277,1.0032656107214608
2229.3499990394052,0.9988692922784119
2229.3513879723837,1.0001859193373939
2229.352776905361,0.9968315317154167
2229.354165838339,0.9987481712332653
2229.3555547713167,0.9987465059426508
2229.356943704294,0.9985547387274593
2229.358332637737,0.9986694303040378
2229.361110503692,1.003705926516107
2229.3624994366696,1.002080154137108
2229.363888369647,1.001958552526514
2229.3666662356018,0.9975215087712846
2229.3680551685798,1.0021439175220346
2229.3694441015564,0.9985485082942251
2229.3708330345344,1.0010670591288025
2229.373610900489,1.000992178701153
2229.3749998334674,0.9999077183619094
2229.376388766446,1.0001423234831466
2229.3777776994225,1.0004528165320203
2229.3791666324005,1.0009943713225558
2229.3805555653785,1.0009912352929065
2229.381944498355,1.0014201476465001
