star_name,planet_period
Kepler-925,16.933093309330935
Kepler-793,4.241724172417242
Kepler-494,8.025002500250025
Kepler-582,12.366936693669368
Kepler-1305,13.562156215621563
Kepler-1658,5.668766876687669
Kepler-1612,10.225422542254226
Kepler-971,6.235023502350234
Kepler-1466,15.587758775877587
